"elev","UTMX","UTMY","y.1","y.2","y.3","y.4","y.5","y.6","y.7","y.8","y.9","y.10","y.11","y.12","y.13","y.14","y.15","y.16","y.17","y.18","y.19","y.20","y.21","y.22","y.23","y.24","y.25","y.26","y.27","y.28","y.29","y.30","y.31","y.32","y.33","y.34","y.35","y.36","y.37","y.38","y.39","y.40","y.41","y.42","y.43","y.44","y.45","y.46","y.47","y.48","y.49","y.50","y.51","y.52","y.53","y.54","y.55","y.56","y.57","y.58","y.59","y.60","y.61","y.62","y.63","y.64","y.65","y.66","y.67","y.68","y.69","y.70","y.71","y.72","y.73","y.74","y.75","y.76","y.77","y.78","y.79","y.80","y.81","y.82","y.83","y.84","y.85","y.86","y.87","y.88","y.89","y.90","y.91","y.92","y.93","y.94","y.95","y.96","y.97","y.98","y.99","y.100","y.101","y.102","y.103","y.104","y.105","y.106","y.107","y.108","y.109","y.110","y.111","y.112","y.113","y.114","y.115","y.116","y.117","y.118","y.119","y.120","y.121","y.122","y.123","y.124","y.125","y.126","y.127","y.128","y.129"
379,5493655.03396511,2396863.46122613,-3.5,0.88888888888889,5.55555555555556,8.22222222222222,15.7222222222222,19.3333333333333,18.6111111111111,19.0555555555556,15.5,11.6666666666667,2.27777777777778,-6.22222222222222,-3.5,-0.0555555555555563,0.0555555555555563,10.1666666666667,13.6111111111111,18.4444444444444,18.8333333333333,20.6111111111111,15.2777777777778,10.3888888888889,7.77777777777778,2.16666666666667,0.444444444444443,0.333333333333334,2.94444444444444,10.2222222222222,12.7777777777778,19.3333333333333,21.5,20.9444444444444,17.2777777777778,9.33333333333333,3.55555555555555,-3,-6.55555555555556,-4.94444444444444,3.38888888888889,8.5,12.4444444444444,16.7222222222222,20.1111111111111,20.6111111111111,15.6111111111111,8.72222222222222,6.61111111111111,-1.77777777777778,-6.33333333333333,-3.33333333333333,3.88888888888889,8.44444444444445,17.3888888888889,17.6111111111111,20.1111111111111,19.1111111111111,16.9444444444444,10,6.16666666666667,-1.11111111111111,-2.11111111111111,-1.16666666666667,-0.499999999999999,9.61111111111111,11.6111111111111,19.4444444444444,21.6666666666667,21.2222222222222,18.5,10.6111111111111,5.61111111111111,-3.55555555555555,1.38888888888889,-1.94444444444444,2.27777777777778,10.6111111111111,12.9444444444444,18,21.3333333333333,21.7777777777778,14.7777777777778,8.72222222222222,6.11111111111111,2.88888888888889,-0.666666666666666,-7.5,3.5,6.94444444444444,15.7777777777778,18.7222222222222,19.3888888888889,20.7222222222222,17.4444444444444,13.6111111111111,3.38888888888889,-0.499999999999999,-2.5,-2.61111111111111,1.88888888888889,10.4444444444444,12.1111111111111,19.6666666666667,20.5,18.4444444444444,16.5555555555556,9.16666666666667,2.55555555555556,-1.44444444444445,-6.05555555555555,-1.83333333333333,3.22222222222222,8.72222222222222,13.7777777777778,17.7777777777778,18.3333333333333,20.6111111111111,15.8888888888889,8.88888888888889,6.44444444444445,-2.88888888888889,-5.05555555555556,-5.11111111111111,4.38888888888889,11.4444444444444,14.9444444444444,20.2222222222222,21.8333333333333,20.8333333333333,17.5
4,5706462.69123573,2370756.24388969,1.66666666666667,5.22222222222222,10.2222222222222,12.8888888888889,18.9444444444444,23.0555555555556,22.3888888888889,22.7777777777778,19.0555555555556,14.0555555555556,7.11111111111111,-0.611111111111112,1.16666666666667,4.38888888888889,5.61111111111111,13.7777777777778,17.4444444444444,22.6111111111111,22.2777777777778,24.3888888888889,18.2777777777778,13.6666666666667,11.2777777777778,7.05555555555556,4.77777777777778,5.72222222222222,9,15.2222222222222,17.4444444444444,23.1111111111111,25.3888888888889,25.6111111111111,20.8888888888889,14.2777777777778,7.94444444444444,1.72222222222222,-0.722222222222223,0.444444444444443,8.33333333333333,12.6666666666667,16.0555555555556,21.1111111111111,24.3888888888889,24.6666666666667,20.1111111111111,12.9444444444444,11.5,3.55555555555555,-0.499999999999999,2.55555555555556,8.83333333333333,12.6111111111111,20.4444444444444,21.0555555555556,23.6666666666667,22.6111111111111,19.8888888888889,12.6111111111111,9.5,2.88888888888889,1.44444444444445,2.66666666666667,4.5,12.3888888888889,14.3888888888889,22,25.1666666666667,24.4444444444444,21,13.7777777777778,9.22222222222222,1.33333333333333,5.11111111111111,2.61111111111111,7.11111111111111,14,16.3333333333333,21.5555555555556,24.8333333333333,24.3888888888889,17.9444444444444,12.0555555555556,9.33333333333333,5.88888888888889,4.27777777777778,-2,7.66666666666667,10.8888888888889,17.3888888888889,22.3888888888889,23.8333333333333,24.5555555555556,19.8888888888889,16.7222222222222,7.5,3.27777777777778,2.27777777777778,3.22222222222222,7.11111111111111,13.1666666666667,15.1666666666667,23.2222222222222,24.1666666666667,22.3333333333333,19.7777777777778,12.1666666666667,6.94444444444444,3.66666666666667,-1.5,3,5.72222222222222,12.7222222222222,16.8333333333333,21.4444444444444,22.4444444444444,24.0555555555556,18.5,12.3333333333333,9.38888888888889,1.94444444444444,0.222222222222221,-0.722222222222223,8.5,14.0555555555556,18.2222222222222,24.3888888888889,25.5555555555556,24.1666666666667,20.3333333333333
243,5663153.12322057,2510593.25522706,-0.666666666666666,2.55555555555556,8.38888888888889,11.0555555555556,17.8333333333333,21.6666666666667,21.3888888888889,21.6666666666667,17.8333333333333,13.4444444444444,5.94444444444445,-2.61111111111111,-0.944444444444444,2.16666666666667,3.5,12.2777777777778,16.7777777777778,21.8333333333333,21.8333333333333,24.0555555555556,18.2777777777778,13.4444444444444,10.4444444444444,5.16666666666667,3.33333333333333,4.16666666666667,6.83333333333333,12.8888888888889,16.1666666666667,21.7777777777778,24.5,24.5,20.1111111111111,12.1111111111111,6.16666666666667,0.166666666666665,-3.33333333333333,-1.83333333333333,5.88888888888889,11.1666666666667,15.1666666666667,20.2222222222222,23.2222222222222,23.8888888888889,19.1666666666667,11.7222222222222,9.88888888888889,1.55555555555555,-3.83333333333333,0.333333333333334,6.94444444444444,12,20.0555555555556,20.5555555555556,22.9444444444444,22.4444444444444,20.0555555555556,12.2777777777778,8.38888888888889,2.16666666666667,-0.388888888888889,1.55555555555555,3.05555555555556,12.5,14.3333333333333,22.5,24.2777777777778,24.1111111111111,21.1111111111111,13.3888888888889,8.38888888888889,-0.555555555555556,4.11111111111111,0.999999999999998,5.77777777777778,13,15.9444444444444,20.8333333333333,24,23.3888888888889,17,11.2777777777778,8.11111111111111,4.77777777777778,1.77777777777778,-4.05555555555556,5.38888888888889,9.33333333333333,16.8888888888889,21.2777777777778,22.6111111111111,22.9444444444444,19.8888888888889,16.2222222222222,6,1.38888888888889,0.777777777777777,0.666666666666668,5.55555555555556,12.4444444444444,14.6666666666667,22.0555555555556,23.2777777777778,20.9444444444444,19,11.4444444444444,5.83333333333333,1.72222222222222,-3.5,1.83333333333333,5.55555555555556,11.8888888888889,16.3888888888889,20.2222222222222,21.3333333333333,22.9444444444444,17.6666666666667,11.8888888888889,8.77777777777778,0.277777777777778,-0.777777777777777,-1.72222222222222,7.94444444444444,13.2777777777778,18,22.6666666666667,24.7777777777778,23.3333333333333,20.4444444444444
6,5821109.83533706,2348347.96764797,1.61111111111111,4.88888888888889,9.77777777777778,12.0555555555556,18.6111111111111,23.1666666666667,23,23.5555555555556,19.7777777777778,14.5555555555556,7.16666666666667,0.88888888888889,2.61111111111111,4.55555555555556,5.83333333333333,12.6666666666667,16.7222222222222,22.2222222222222,21.5,23.8888888888889,17.7222222222222,12.5555555555556,9.55555555555556,5.94444444444445,3.83333333333333,3.94444444444445,7.77777777777778,13.4444444444444,16.1111111111111,21.7222222222222,24.3888888888889,24.4444444444444,20.4444444444444,14.2777777777778,7.55555555555556,2.38888888888889,-1.61111111111111,0.833333333333333,7.61111111111111,11.0555555555556,14.3888888888889,20.8888888888889,24.1111111111111,24.1111111111111,20.5555555555556,12.3888888888889,10.4444444444444,3.11111111111111,-1.33333333333333,1.83333333333333,7.27777777777778,12.2222222222222,20.4444444444444,20.8333333333333,24.0555555555556,22.6666666666667,20,12.8333333333333,8.38888888888889,3.55555555555555,1.72222222222222,2.61111111111111,4.11111111111111,11.4444444444444,13.5555555555556,21.5555555555556,24.9444444444444,24.4444444444444,20.6666666666667,14.3888888888889,9.33333333333333,1.66666666666667,5.66666666666667,2.16666666666667,6.11111111111111,12.1666666666667,15.8888888888889,21.1111111111111,24.8888888888889,23.9444444444444,18.2222222222222,12.8333333333333,10.1666666666667,5.66666666666667,4.33333333333333,-1.11111111111111,7,10.5555555555556,16.2222222222222,21.2777777777778,23.7222222222222,23.8333333333333,19.6111111111111,17.2777777777778,7,4,1.77777777777778,4.11111111111111,7.77777777777778,12.7222222222222,15.5,23.0555555555556,24.2222222222222,21.7777777777778,20.3333333333333,12.3333333333333,7.11111111111111,5.72222222222222,-0.611111111111112,3.33333333333333,6.05555555555555,12.5,17.8333333333333,21.7222222222222,23.7222222222222,25.2222222222222,19.5,14.6111111111111,10.8888888888889,3.55555555555555,0.833333333333333,-0.0555555555555563,8.88888888888889,14.2222222222222,19,25.1666666666667,26.6666666666667,25.0555555555556,21.6111111111111
7,5827477.77552172,2373774.23283627,2.33333333333333,5.77777777777778,9.77777777777778,12.8888888888889,19.4444444444444,24.0555555555556,23.2222222222222,23.1666666666667,19.9444444444444,15,7.44444444444444,0.777777777777777,2.33333333333333,5.22222222222222,5.94444444444445,13.4444444444444,17.7777777777778,23.2222222222222,22.8888888888889,24.6666666666667,19.7222222222222,14.7777777777778,11.7222222222222,7.83333333333333,5.27777777777778,6,9.38888888888889,14.7777777777778,17.8333333333333,23.6111111111111,25.7222222222222,25.1111111111111,21.5555555555556,16.1111111111111,9.27777777777778,3.88888888888889,0.111111111111113,2.33333333333333,9.22222222222222,12.3333333333333,16.5,22.7777777777778,25.6111111111111,25.5555555555556,21.8888888888889,14.2777777777778,11.7222222222222,4.61111111111111,0.444444444444443,3.33333333333333,8.83333333333333,13.6666666666667,22.1666666666667,22.8333333333333,24.9444444444444,23.5,21.1111111111111,14.2777777777778,10.2777777777778,5.27777777777778,3.33333333333333,4.33333333333333,5.27777777777778,13.2222222222222,15.6111111111111,23.1666666666667,26,26.0555555555556,22.6666666666667,16.0555555555556,11.4444444444444,3.16666666666667,7.16666666666667,4.16666666666667,7.88888888888889,14.1666666666667,18.2222222222222,23.2777777777778,26,25.3888888888889,19.7222222222222,14.5555555555556,11.4444444444444,7.83333333333333,6.05555555555555,0.277777777777778,9.55555555555556,11.8888888888889,18.6111111111111,23.3888888888889,25.0555555555556,25.4444444444444,21.6111111111111,19.0555555555556,9.16666666666667,5.83333333333333,3.94444444444445,5.44444444444444,9.33333333333333,14.6666666666667,17.4444444444444,25,25.1666666666667,22.8333333333333,21.7222222222222,14.1666666666667,8.16666666666667,6.94444444444444,1.05555555555555,5.22222222222222,8,14.1666666666667,18.8888888888889,22.6111111111111,24.2222222222222,25.5555555555556,20.3888888888889,14.8333333333333,11.6111111111111,4.44444444444444,1.83333333333333,0.38888888888889,9.88888888888889,15.5,20.5555555555556,26.3888888888889,27.3333333333333,25.7222222222222,22.5
54,6067168.9110318,2925110.59267884,-3.94444444444445,0,5.38888888888889,7.38888888888889,13.8888888888889,18.7777777777778,19.9444444444444,20.3333333333333,16.3888888888889,11.1111111111111,5.05555555555556,-3.27777777777778,-2.83333333333333,-1.77777777777778,0.777777777777777,8.77777777777778,15.1666666666667,20.7777777777778,20.2222222222222,22.7222222222222,17.7777777777778,12.5,7.94444444444444,3.05555555555556,1.33333333333333,1.11111111111111,3.77777777777778,9.16666666666667,13.2222222222222,17.8888888888889,22.3333333333333,22.7777777777778,18.9444444444444,9.72222222222222,4.5,-1.05555555555555,-6.44444444444445,-4.55555555555556,1.94444444444444,6.22222222222222,12.4444444444444,17.7777777777778,22.5555555555556,22.3333333333333,17.6666666666667,10.2777777777778,6.55555555555555,0.611111111111112,-8.44444444444444,-1.5,2.55555555555556,8.77777777777778,14.5,18.0555555555556,20.7777777777778,20.9444444444444,17.4444444444444,10.8333333333333,5.33333333333333,0.222222222222221,-4.44444444444444,-1.38888888888889,0.111111111111113,9.66666666666667,10.5555555555556,20.0555555555556,22,23.1111111111111,18.7777777777778,11.3333333333333,6.88888888888889,-1.38888888888889,1.11111111111111,-1.88888888888889,2.5,9.72222222222222,13.5555555555556,19.3333333333333,23.5555555555556,20.8333333333333,16.9444444444444,11.1666666666667,8.88888888888889,3.61111111111111,-0.88888888888889,-5.16666666666667,1.66666666666667,6.83333333333333,15.3888888888889,18.9444444444444,22.3888888888889,22.1666666666667,18.7777777777778,13.9444444444444,4.33333333333333,-1.66666666666667,-1.27777777777778,-1.22222222222222,1.61111111111111,9.33333333333333,13,20.1111111111111,23.5555555555556,20.4444444444444,17.6111111111111,10.6666666666667,5.05555555555556,0.555555555555556,-6.05555555555555,-1.38888888888889,1.83333333333333,9.55555555555556,14.3888888888889,16.3333333333333,20.2777777777778,22.2777777777778,16.3333333333333,9.61111111111111,8,-1.72222222222222,-3.5,-1.61111111111111,5.5,11,16.2222222222222,20.4444444444444,24.5555555555556,22.2222222222222,18.7222222222222
1,6069974.13151548,2944560.49374036,-2.5,1.22222222222222,6.27777777777778,8.5,14,19.6111111111111,21.1111111111111,21.2777777777778,17.5,12.1666666666667,6.55555555555555,-1.55555555555556,-1.11111111111111,-0.111111111111111,1.83333333333333,9.27777777777778,15.3333333333333,21.7222222222222,21.0555555555556,23.2777777777778,18.5,13.4444444444444,9.05555555555555,4.72222222222222,2.61111111111111,2.38888888888889,4.55555555555556,9.83333333333334,14.2777777777778,19.1666666666667,24,24.0555555555556,20.2222222222222,11.3333333333333,6.05555555555555,0.666666666666668,-4.38888888888889,-3.11111111111111,3.16666666666667,6.94444444444444,12.8333333333333,18.5555555555556,23.5,23.5,18.7222222222222,11.6666666666667,7.72222222222222,2.27777777777778,-6.27777777777778,0.555555555555556,4.11111111111111,9.72222222222222,14.9444444444444,19.1666666666667,21.6666666666667,22.2777777777778,18.4444444444444,12.1111111111111,6.88888888888889,1.66666666666667,-2.88888888888889,-0.444444444444445,1.77777777777778,9.83333333333334,11.2222222222222,20.2222222222222,22.9444444444444,23.5555555555556,19.9444444444444,12.6111111111111,7.72222222222222,0.277777777777778,2.5,-0.555555555555556,3.72222222222222,9.88888888888889,13.9444444444444,20.0555555555556,24.4444444444444,21.8888888888889,18.1111111111111,12.3888888888889,9.5,5.05555555555556,0.444444444444443,-3.11111111111111,3.05555555555556,7.33333333333333,16.3333333333333,20.2777777777778,22.7222222222222,22.6111111111111,19.8333333333333,15.1111111111111,6.16666666666667,0.222222222222221,0.777777777777777,0.277777777777778,3.5,9.66666666666667,14.2777777777778,21.2777777777778,23.8888888888889,21.1666666666667,18.5,11.8888888888889,6.33333333333333,2.05555555555556,-3.94444444444445,0.499999999999999,3.05555555555556,10.2777777777778,15.2777777777778,17.4444444444444,21.3888888888889,23.1111111111111,17.3333333333333,11.0555555555556,9.38888888888889,0.666666666666668,-1.33333333333333,0.666666666666668,6.61111111111111,11.6666666666667,17.1111111111111,21.2777777777778,25.1111111111111,23.0555555555556,20.3888888888889
8,6083150.52803491,2932407.4222617,-2.33333333333333,1.22222222222222,6.27777777777778,8.27777777777778,14.1111111111111,19.5555555555556,20.2777777777778,20.4444444444444,17,11.5555555555556,5.77777777777778,-1.38888888888889,-1.77777777777778,-0.111111111111111,1.88888888888889,9,15.3333333333333,21.1666666666667,20.5555555555556,23,18.2777777777778,12.9444444444444,8.77777777777778,4.27777777777778,1.88888888888889,2.05555555555556,4.5,10.2777777777778,14.0555555555556,18.5,22.7222222222222,22.9444444444444,19.1111111111111,10.2777777777778,5.61111111111111,0.111111111111113,-4.61111111111111,-3.33333333333333,3.22222222222222,6.72222222222222,12.2777777777778,18.3888888888889,22.8333333333333,22.9444444444444,17.8888888888889,10.7777777777778,6.72222222222222,2,-6.05555555555555,-0.444444444444445,3.72222222222222,9.22222222222222,15.0555555555556,18.7222222222222,21.3333333333333,21.8888888888889,17.7222222222222,11.3333333333333,6.33333333333333,1.5,-2.88888888888889,-1,0.833333333333333,10,11,20.6111111111111,22.5555555555556,23.2777777777778,19.1666666666667,12.2777777777778,7.61111111111111,0,2.55555555555556,-0.611111111111112,3.16666666666667,9.44444444444444,13.7222222222222,19.8333333333333,24.1666666666667,20.8888888888889,17.0555555555556,11.4444444444444,9,4.38888888888889,0.38888888888889,-3.16666666666667,3.16666666666667,7.16666666666667,15.6111111111111,19.5,22.7222222222222,22.1666666666667,18.8333333333333,14.3333333333333,5.44444444444444,-0.611111111111112,0.0555555555555563,0.0555555555555563,3.16666666666667,9.27777777777778,13.2222222222222,20.7222222222222,24.0555555555556,20.5,17.5,10.8333333333333,5.44444444444444,2.27777777777778,-4.88888888888889,0.333333333333334,2.88888888888889,10.5,15.4444444444444,17.1666666666667,20.8333333333333,22.8888888888889,16.2777777777778,10.5555555555556,8.88888888888889,0.222222222222221,-1.83333333333333,-0.0555555555555563,5.94444444444445,11.2222222222222,16.7222222222222,21.1666666666667,24.8333333333333,22.4444444444444,19.3333333333333
22,6061405.95535585,2970578.96214281,-2.38888888888889,0.444444444444443,6.16666666666667,8.83333333333333,14.7777777777778,20.2777777777778,20.7222222222222,20.8888888888889,17.5555555555556,12.3888888888889,6.38888888888889,-1.27777777777778,-2.38888888888889,-0.333333333333334,1.16666666666667,9.83333333333334,16.1111111111111,21.7222222222222,21.5,23.6666666666667,18.8888888888889,13.6111111111111,9.05555555555555,4.11111111111111,1.77777777777778,1.88888888888889,4.22222222222222,11.1666666666667,14.7777777777778,19.0555555555556,24,23.8888888888889,20.3333333333333,11,5.55555555555556,0.444444444444443,-5.72222222222222,-3.77777777777778,3.11111111111111,7.05555555555556,13.3888888888889,19.2222222222222,23.1666666666667,23.4444444444444,18.5,11.2222222222222,6.72222222222222,1.66666666666667,-6.33333333333333,-0.388888888888889,3.88888888888889,9.61111111111111,15.2222222222222,18.9444444444444,21.5555555555556,22.3888888888889,18.3888888888889,11.5,7.44444444444444,1.44444444444445,-3.94444444444445,-0.777777777777777,1.05555555555555,10.1111111111111,11.7222222222222,21.0555555555556,23.2222222222222,23.8333333333333,20.2222222222222,12.6666666666667,8.11111111111111,0.277777777777778,1.88888888888889,-0.777777777777777,3.33333333333333,10.4444444444444,14.5,20.5555555555556,24,21.4444444444444,18,12.2222222222222,9.27777777777778,4.66666666666667,0.38888888888889,-3.77777777777778,3,7.77777777777778,16.6666666666667,19.9444444444444,22.5,22.6111111111111,19.5,14.8888888888889,5.55555555555556,-0.388888888888889,-0.333333333333334,-0.499999999999999,2.55555555555556,9.44444444444444,14.1666666666667,20.9444444444444,23.6666666666667,21.0555555555556,18.5,11.8333333333333,6.33333333333333,1.72222222222222,-5.22222222222222,0.166666666666665,3.22222222222222,10.6666666666667,15.8888888888889,17.8888888888889,20.6666666666667,23.5,17.5,10.7222222222222,9.11111111111111,0.444444444444443,-1.72222222222222,-0.0555555555555563,5.88888888888889,12,17.4444444444444,21.2777777777778,24.9444444444444,22.7222222222222,20.2777777777778
293,6001798.13151933,2910294.59331437,-5,-1.11111111111111,4.66666666666667,7.05555555555556,13.4444444444444,18.1111111111111,19.1666666666667,19.3888888888889,15.2777777777778,10.0555555555556,4,-4.61111111111111,-4.05555555555556,-3.27777777777778,-0.499999999999999,8.22222222222222,14.5,19.4444444444444,19.2222222222222,22.3333333333333,16.7777777777778,11.3888888888889,6.94444444444444,1.88888888888889,-0.111111111111111,0.0555555555555563,2.22222222222222,8.72222222222222,12.3333333333333,17.4444444444444,21.5555555555556,21.7222222222222,18.1666666666667,8.72222222222222,3.11111111111111,-2.16666666666667,-7.94444444444444,-5.83333333333333,1.66666666666667,5.83333333333333,12.2222222222222,17.6666666666667,21.4444444444444,21.5,16.9444444444444,9.27777777777778,6.33333333333333,-0.388888888888889,-9.38888888888889,-2.55555555555556,2.16666666666667,8.5,14.6666666666667,17.8333333333333,20.5555555555556,20.5,17.0555555555556,9.94444444444444,4.77777777777778,-1.44444444444445,-5.44444444444444,-1.88888888888889,-0.611111111111112,9.61111111111111,10.7777777777778,20.3333333333333,21.9444444444444,22.5,18.5555555555556,10.8333333333333,5.61111111111111,-2.66666666666667,0.222222222222221,-3,2.05555555555556,9.61111111111111,13.1111111111111,18.9444444444444,23,20.3888888888889,16.1111111111111,10,7.72222222222222,2.44444444444444,-2,-6.27777777777778,0.833333333333333,6.33333333333333,15.2222222222222,18.5555555555556,21.6666666666667,21.1666666666667,18,13.6111111111111,3.44444444444445,-2.5,-2.27777777777778,-2.83333333333333,1.27777777777778,9.66666666666667,12.7777777777778,19.8888888888889,22.5555555555556,20.0555555555556,17.4444444444444,9.88888888888889,3.61111111111111,-1.55555555555556,-7.27777777777778,-2.11111111111111,1.83333333333333,9.11111111111111,13.9444444444444,16.6111111111111,19.3333333333333,21.3333333333333,15.5555555555556,8.83333333333333,7,-2.27777777777778,-4.16666666666667,-2.38888888888889,5.05555555555556,10.6666666666667,15.8888888888889,19.7222222222222,23.3888888888889,21.1666666666667,17.6666666666667
238,5003024.41505392,2636890.17840108,-4.72222222222222,-0.166666666666667,6,8.72222222222222,16.2222222222222,20.0555555555556,21,21.2222222222222,16.7777777777778,12.8888888888889,4.44444444444444,-7.61111111111111,-3,-1.38888888888889,1.5,10.5555555555556,16.1666666666667,20.3888888888889,22.2222222222222,22.6111111111111,16.3888888888889,11.1111111111111,8.5,2,0.777777777777777,0.444444444444443,1.22222222222222,10.0555555555556,12.2777777777778,21.2222222222222,23.9444444444444,22,19.2222222222222,9.5,3.83333333333333,-2.33333333333333,-6.77777777777778,-5.27777777777778,1.77777777777778,8.83333333333333,13.4444444444444,18.7777777777778,21.8333333333333,21.9444444444444,16.1111111111111,9.83333333333334,6.44444444444445,-0.333333333333334,-7.05555555555556,-3.11111111111111,3.83333333333333,9.83333333333334,15.2222222222222,18.3333333333333,21.3333333333333,19.7222222222222,18.5555555555556,10.9444444444444,5.5,-1.66666666666667,-4.77777777777778,-1.83333333333333,0.833333333333333,9.83333333333334,12.5,22.7777777777778,23.2222222222222,22.3333333333333,19,11.6111111111111,5.11111111111111,-4.22222222222222,1.38888888888889,-1.77777777777778,2.55555555555556,10.3888888888889,14.7777777777778,19.5,23.3333333333333,21.7222222222222,15.7222222222222,8.66666666666667,4.83333333333333,2,-1.94444444444444,-8.44444444444444,4.16666666666667,7.83333333333333,16.2222222222222,20.5,20.8333333333333,22.1111111111111,18.4444444444444,14.1666666666667,3.44444444444445,-2.44444444444444,-3,-4.77777777777778,0.166666666666665,9.38888888888889,13.0555555555556,20.2777777777778,21.7222222222222,20.6666666666667,17.8888888888889,8.83333333333333,2.83333333333333,-3.61111111111111,-9.27777777777778,-3.05555555555556,3,9.16666666666667,13.9444444444444,19.2222222222222,19.2222222222222,20.5555555555556,17.1666666666667,8.44444444444445,5.94444444444445,-2.94444444444444,-5.22222222222222,-3.38888888888889,3.94444444444445,11.1666666666667,15.8888888888889,21.0555555555556,23.7222222222222,22.6111111111111,16.9444444444444
211,4981546.40291373,2992902.81554896,-6.94444444444444,-4.38888888888889,2.66666666666667,4.83333333333333,12.4444444444444,16.0555555555556,18.2222222222222,17.6666666666667,13.6666666666667,9.33333333333333,2.16666666666667,-8.55555555555556,-4.66666666666667,-6.38888888888889,-2.55555555555556,6.72222222222222,13.8333333333333,18.0555555555556,19.4444444444444,20.7222222222222,14,8.44444444444445,6,0.111111111111113,-3.16666666666667,-3.94444444444445,-3.61111111111111,5.33333333333333,8.88888888888889,17.0555555555556,21.7222222222222,18.8333333333333,17.3333333333333,5.61111111111111,0.555555555555556,-3.16666666666667,-8.72222222222222,-10.3333333333333,-2.83333333333333,3.05555555555556,10,15.7222222222222,19.2222222222222,19.7222222222222,14.2222222222222,7.27777777777778,2.94444444444444,-2.5,-10.8333333333333,-6.11111111111111,0.111111111111113,5.55555555555556,10.2222222222222,15.2222222222222,18.2222222222222,16.6666666666667,17.0555555555556,9.38888888888889,3.11111111111111,-5.5,-8.38888888888889,-4.66666666666667,-4.33333333333333,5.94444444444445,9.72222222222222,19.7777777777778,20.4444444444444,19.2222222222222,16.3888888888889,9.94444444444444,2.94444444444444,-5.16666666666667,-2.5,-6.55555555555556,-0.499999999999999,6.83333333333333,13.3888888888889,17.8888888888889,21.7777777777778,18.5,13.6111111111111,6.55555555555555,3.38888888888889,0.0555555555555563,-4.83333333333333,-9.88888888888889,-0.0555555555555563,4.61111111111111,13.0555555555556,18.6111111111111,19.2222222222222,19.7222222222222,16.2777777777778,11.7222222222222,1.05555555555555,-4.66666666666667,-5.27777777777778,-7.72222222222222,-3.61111111111111,7.33333333333333,9.66666666666667,17.7777777777778,19.6111111111111,18.3888888888889,14.6666666666667,7.66666666666667,1.66666666666667,-6.55555555555556,-11.1111111111111,-6.38888888888889,-2.05555555555556,5.11111111111111,10.6666666666667,15.7222222222222,17.2222222222222,18.1111111111111,15,6.83333333333333,4.77777777777778,-4.55555555555556,-5.66666666666667,-5.33333333333333,2,8.11111111111111,13.8888888888889,16.5555555555556,21.1666666666667,21,13.9444444444444
252,5021218.20091113,2683461.72849461,-4.33333333333333,0.277777777777778,6.33333333333333,9.05555555555555,16.5555555555556,20.3888888888889,20.6111111111111,21.2222222222222,17.1666666666667,12.7777777777778,4.16666666666667,-7.38888888888889,-3.22222222222222,-1.61111111111111,1.16666666666667,10.6111111111111,16.1666666666667,20.2777777777778,22.7222222222222,23,16.5,11.2777777777778,8.61111111111111,1.66666666666667,0.222222222222221,0.38888888888889,1.38888888888889,9.66666666666667,12.8333333333333,21.6666666666667,24.6111111111111,22.5555555555556,20.2777777777778,10.0555555555556,3.61111111111111,-1.83333333333333,-6.55555555555556,-5,2.44444444444444,9.11111111111111,13.8333333333333,19.1666666666667,22.1666666666667,22.3333333333333,17,10.5,6.55555555555555,0,-7.22222222222222,-2.22222222222222,4.61111111111111,10.5555555555556,16.5555555555556,19.4444444444444,21.8333333333333,20,19.6666666666667,11.8333333333333,5.66666666666667,-1.83333333333333,-4.61111111111111,-1.83333333333333,0.666666666666668,10.6111111111111,13.5555555555556,23.1111111111111,23.5555555555556,23.5555555555556,20.0555555555556,12.2222222222222,5.94444444444445,-3.55555555555555,1.66666666666667,-1.44444444444445,3.16666666666667,11.2777777777778,15.5555555555556,20.0555555555556,23.6666666666667,22.4444444444444,16.4444444444444,9.66666666666667,5.61111111111111,2.5,-1.55555555555556,-6.88888888888889,5.11111111111111,8.44444444444445,17.1666666666667,21.5555555555556,21.7222222222222,22.8333333333333,19.1111111111111,15,3.83333333333333,-2.05555555555556,-2.22222222222222,-4.22222222222222,0.88888888888889,11,13.8888888888889,21.0555555555556,22.5555555555556,21.8333333333333,18.6111111111111,10.1666666666667,3.61111111111111,-3.22222222222222,-7.83333333333333,-1.94444444444444,3.44444444444445,9.77777777777778,15.1666666666667,19.6111111111111,19.8888888888889,21.1666666666667,18.1666666666667,9.61111111111111,7.11111111111111,-1.94444444444444,-4.11111111111111,-2.55555555555556,5.61111111111111,12.5,16.6111111111111,21.3888888888889,24.0555555555556,23.5,17.8888888888889
